inst_index,actual_class,predicted_class,proba_Spare_Time/TV,proba_Grooming,proba_Toileting,proba_Sleeping,proba_Breakfast,proba_Showering,proba_Snack,proba_Lunch,proba_Leaving,proba_Dinner
30.0,3.0,3.0,0.0,0.01,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0
31.0,0.0,0.0,0.84,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,4.0,0.0,0.54,0.0,0.0,0.0,0.38,0.0,0.01,0.07,0.0,0.0
33.0,1.0,1.0,0.15,0.66,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,7.0,4.0,0.35,0.0,0.0,0.0,0.56,0.0,0.0,0.09,0.0,0.0
35.0,4.0,4.0,0.31,0.0,0.0,0.0,0.68,0.0,0.0,0.01,0.0,0.0
36.0,7.0,6.0,0.13,0.0,0.0,0.0,0.12,0.0,0.63,0.12,0.0,0.0
37.0,7.0,4.0,0.435555555556,0.0,0.0,0.0,0.564444444444,0.0,0.0,0.0,0.0,0.0
38.0,2.0,1.0,0.06,0.77,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,5.0,5.0,0.0,0.0025,0.0375,0.0,0.0,0.95,0.0,0.0,0.01,0.0
40.0,5.0,1.0,0.0,0.53,0.02,0.0,0.0,0.45,0.0,0.0,0.0,0.0
41.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,2.0,2.0,0.02,0.14,0.64,0.0,0.0,0.0,0.0,0.0,0.2,0.0
44.0,1.0,1.0,0.0,0.95,0.03,0.0,0.0,0.02,0.0,0.0,0.0,0.0
45.0,7.0,7.0,0.0,0.0,0.0,0.0,0.05,0.0,0.08,0.87,0.0,0.0
46.0,2.0,2.0,0.01,0.44,0.49,0.0,0.0,0.06,0.0,0.0,0.0,0.0
47.0,2.0,2.0,0.01,0.28,0.53,0.0,0.0,0.18,0.0,0.0,0.0,0.0
48.0,1.0,1.0,0.28,0.7,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0
49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,3.0,3.0,0.01,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0
52.0,3.0,3.0,0.01,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0
53.0,7.0,0.0,0.4,0.0,0.0,0.0,0.24,0.0,0.02,0.34,0.0,0.0
54.0,1.0,2.0,0.0,0.38,0.61,0.0,0.0,0.0,0.0,0.0,0.01,0.0
55.0,1.0,1.0,0.05,0.59,0.18,0.0,0.0,0.1,0.0,0.01,0.07,0.0
56.0,1.0,1.0,0.00194444444444,0.35408496732,0.293529411765,0.0,0.00361111111111,0.342941176471,0.0,0.00388888888889,0.0,0.0
57.0,2.0,1.0,0.27,0.37,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,1.0,1.0,0.08,0.72,0.04,0.0,0.1,0.06,0.0,0.0,0.0,0.0
59.0,1.0,1.0,0.15,0.41,0.41,0.0,0.0,0.03,0.0,0.0,0.0,0.0
60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,2.0,2.0,0.34,0.01,0.57,0.0,0.0,0.06,0.0,0.0,0.02,0.0
62.0,4.0,4.0,0.1,0.0,0.0,0.0,0.86,0.0,0.0,0.04,0.0,0.0
63.0,2.0,1.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
64.0,1.0,2.0,0.01,0.4,0.57,0.0,0.01,0.01,0.0,0.0,0.0,0.0
65.0,1.0,2.0,0.15,0.4,0.42,0.0,0.0,0.02,0.0,0.01,0.0,0.0
66.0,7.0,7.0,0.00025641025641,0.00589743589744,0.000512820512821,0.0,0.11,0.0133333333333,0.0,0.87,0.0,0.0
67.0,1.0,1.0,0.0,0.96,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
68.0,1.0,1.0,0.0,0.99,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
69.0,2.0,1.0,0.02,0.5,0.47,0.0,0.01,0.0,0.0,0.0,0.0,0.0
70.0,3.0,3.0,0.01,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0
71.0,2.0,2.0,0.13,0.28,0.47,0.0,0.0,0.12,0.0,0.0,0.0,0.0
72.0,1.0,1.0,0.13,0.77,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
73.0,3.0,3.0,0.01,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0
74.0,2.0,1.0,0.33,0.44,0.22,0.0,0.0,0.01,0.0,0.0,0.0,0.0
75.0,7.0,4.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.09,0.0,0.0
76.0,4.0,4.0,0.11,0.0,0.0,0.0,0.79,0.0,0.0,0.1,0.0,0.0
77.0,0.0,0.0,0.95,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0
78.0,2.0,0.0,0.59,0.18,0.22,0.0,0.0,0.01,0.0,0.0,0.0,0.0
79.0,7.0,7.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.0,0.0
80.0,4.0,4.0,0.02,0.0,0.0,0.0,0.62,0.0,0.03,0.33,0.0,0.0
81.0,1.0,1.0,0.0,0.893529411765,0.0535294117647,0.0,0.0,0.0529411764706,0.0,0.0,0.0,0.0
82.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
83.0,4.0,4.0,0.00495238095238,0.0125555555556,0.000666666666667,0.0,0.69126984127,0.000111111111111,0.000111111111111,0.290333333333,0.0,0.0
84.0,6.0,7.0,0.06,0.0,0.0,0.0,0.43,0.0,0.07,0.44,0.0,0.0
85.0,3.0,3.0,0.01,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0
86.0,5.0,5.0,0.0221582733813,0.0123021582734,0.00136690647482,0.000215827338129,0.00158273381295,0.960143884892,0.0,0.00187050359712,0.000359712230216,0.0
87.0,4.0,4.0,0.00495238095238,0.0120292397661,0.000666666666667,0.0,0.54126984127,0.000637426900585,0.000111111111111,0.440333333333,0.0,0.0
88.0,0.0,8.0,0.15,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0
89.0,4.0,4.0,0.0781624239287,0.00396762657632,0.00167576384968,0.000579710144928,0.858941074827,0.00216512955643,0.0202856907585,0.0279292118912,0.00629336846728,0.0
90.0,2.0,0.0,0.5116,0.251766081871,0.221987719298,0.0,0.00706432748538,0.0065216374269,0.000521637426901,0.000538596491228,0.0,0.0
91.0,1.0,1.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
92.0,0.0,1.0,0.42,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,7.0,7.0,0.01,0.0,0.0,0.0,0.04,0.0,0.15,0.8,0.0,0.0
94.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0
95.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
96.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.89,0.0,0.0
97.0,2.0,2.0,0.01,0.46,0.52,0.0,0.01,0.0,0.0,0.0,0.0,0.0
98.0,4.0,4.0,0.13,0.0,0.0,0.0,0.69,0.0,0.0,0.18,0.0,0.0
99.0,3.0,3.0,0.01,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0
100.0,1.0,2.0,0.01,0.31,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0,6.0,7.0,0.13,0.0,0.0,0.0,0.33,0.0,0.07,0.47,0.0,0.0
102.0,1.0,1.0,0.0,0.94,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0
