inst_index,actual_class,predicted_class,proba_Spare_Time/TV,proba_Grooming,proba_Toileting,proba_Sleeping,proba_Breakfast,proba_Showering,proba_Snack,proba_Lunch,proba_Leaving,proba_Dinner
15.0,7.0,7.0,0.00810155033971,0.00015047296735,0.00120225997211,2.7020506329e-77,0.482154624974,1.74279529192e-05,1.24900280642e-73,0.508373581997,8.17968199071e-08,2.57728210497e-221
16.0,1.0,1.0,0.00204629840579,0.894872152357,0.0390869694575,3.74945997665e-39,0.00025437605004,0.0628819912073,1.47387395898e-07,0.000211754657576,0.000646310477681,1.43032462815e-222
17.0,7.0,6.0,0.000721422406037,7.06682126092e-05,1.24777290755e-05,3.48999692978e-17,0.0692218566318,0.000175307634883,0.715655422561,0.213065064911,0.00107777991343,3.87677209816e-223
18.0,3.0,3.0,0.00317478687376,0.000452317371829,0.000217822257881,0.993115775584,0.000225069368607,0.0012725993745,3.00743451621e-13,0.000255833858254,0.00128579531084,7.54680032769e-222
19.0,6.0,6.0,0.000690552874706,5.6585843094e-05,1.51992878543e-05,2.90826056575e-12,0.0597334798061,0.000160557984591,0.732617122124,0.205844631842,0.000881870235047,3.14632534936e-223
20.0,8.0,8.0,0.000179262989291,0.000318674190537,0.000153538548455,2.2462366633e-09,0.000376785990406,0.000525730203094,0.014271582353,0.00119718532923,0.98297723815,4.52588920836e-222
21.0,0.0,0.0,0.999980121342,2.2457570511e-06,1.42846789119e-05,1.08671479045e-75,3.34818819646e-06,2.31688654165e-16,2.26612555964e-76,3.36493197602e-11,4.05779709481e-76,1.34484667164e-221
22.0,7.0,4.0,0.00982174064946,0.000144513467528,0.0023813345857,8.97198419221e-77,0.89363533515,5.3163225109e-07,4.14723295662e-74,0.0940165445004,1.46398394582e-11,8.5576983729e-221
23.0,0.0,0.0,0.993031259591,0.00165551522988,3.97742669611e-06,1.93309732339e-28,0.000392059184665,0.000356521998701,6.89111327622e-06,4.66062086454e-05,0.00450716924703,4.77036807426e-221
24.0,1.0,1.0,0.000684356848119,0.955396456426,0.0106668148494,3.54762170682e-17,0.000189809775993,0.0326414337071,4.37920301389e-78,0.000146864380954,0.000274264012307,1.96027987184e-222
25.0,4.0,4.0,0.0141994946697,0.000528155680663,0.000510649407968,1.36769976e-76,0.664243066185,7.82983031063e-06,1.3868558159e-73,0.320510789172,1.50546695931e-08,9.90801385876e-222
26.0,2.0,2.0,0.0090407276065,0.11342528028,0.877230190478,4.16872542166e-77,4.35207017445e-05,0.000249211102795,5.32883420432e-77,1.10614431273e-05,8.3876255201e-09,3.3402111603e-222
27.0,6.0,6.0,0.000727057311268,9.54182848546e-05,1.06348531384e-05,6.37753656752e-12,0.085009123683,0.000215989524758,0.660821102227,0.251552794701,0.0015678794083,5.39406468796e-223
28.0,8.0,8.0,0.000326158484014,0.000978151296184,0.000139613519987,3.28686748631e-08,0.000524378406823,0.000606984382712,2.63335590199e-76,0.00150015887894,0.995924522163,1.48603467787e-222
29.0,1.0,1.0,0.00147903220518,0.897973653505,0.0295088432287,5.56066491743e-09,0.000211364619736,0.0688746175813,0.000763341223504,0.000217928239112,0.000971213836257,9.72268630592e-223
30.0,3.0,3.0,0.000977429285413,6.98364775146e-05,0.000163667983626,0.997978519867,6.47559960059e-05,0.000388041385643,5.33238599101e-10,9.15176156464e-05,0.000266230856384,4.66732572971e-222
31.0,0.0,0.0,0.998802862121,0.000378221220781,8.14519401798e-06,2.16533018733e-32,8.36935019331e-05,0.000100958865153,1.99449597821e-06,1.57698614403e-05,0.000608354739381,1.05542021056e-222
32.0,4.0,7.0,0.00477279820079,0.000237638209251,0.000238765624907,1.76979211998e-77,0.296183274215,0.00012594802767,3.68002068787e-74,0.698413743525,2.78321980193e-05,2.08190958278e-222
33.0,1.0,1.0,0.00129756586826,0.918448062115,0.0189604462896,6.10215067402e-23,0.000211312189406,0.0596828028641,0.000306565825472,0.000177871786919,0.00091537306132,1.19910527715e-222
34.0,7.0,4.0,0.0114720978117,0.000252881433204,0.00100356133825,4.23691487635e-77,0.525965987462,1.52404246822e-05,1.44538479063e-73,0.46129017044,6.1089644851e-08,1.16050444491e-221
35.0,4.0,4.0,0.00184600303191,5.04041033315e-05,0.000256496539672,5.8299864141e-25,0.941989451833,0.000801221097372,0.0139886462254,0.040736917189,0.000330859980204,1.17181349989e-221
36.0,7.0,7.0,0.000432754603762,0.000245316672206,3.10181441476e-06,5.94988011352e-11,0.238599699448,0.000442580306263,0.31811169927,0.435646945294,0.00651790253149,1.52259635877e-221
37.0,7.0,4.0,0.00170387460936,5.55767171293e-05,0.000180466066165,1.40276055077e-22,0.759863275472,0.000733998676263,0.0284530735192,0.208654659944,0.000355074995931,6.95031172678e-222
38.0,2.0,2.0,0.0129683627146,0.418759300218,0.567897358242,5.20749618916e-76,0.000145723102366,0.000213849871572,6.6860727588e-77,1.54031599229e-05,2.69138177519e-09,4.69093039328e-221
39.0,5.0,5.0,0.00075646925567,0.0292205298453,0.0288582010317,1.01838299522e-18,0.000261391205513,0.933977525519,0.00571399882095,0.000642156880013,0.000569727441475,8.03960326433e-222
40.0,5.0,1.0,0.00452870312857,0.437800635889,0.0438748149556,4.22642449669e-11,0.00575279648853,0.198686330147,0.270728739711,0.00840226210289,0.030225717535,1.61133360111e-221
41.0,6.0,8.0,4.84374985303e-05,0.000381307405161,7.24767141172e-06,4.728033413e-06,0.000148523895204,0.00019904063362,0.000117748255131,0.000305303225245,0.998787663382,6.32605179666e-223
42.0,0.0,0.0,0.99485619466,0.00137056487635,4.05702753057e-06,3.12547703617e-34,0.000316596654598,0.00028187984458,3.1024686683e-07,3.78342536736e-05,0.00313256243631,2.81830202878e-221
43.0,2.0,1.0,0.00271271793918,0.708482667387,0.165385896854,7.71577604069e-12,0.000364555814505,0.116005925407,0.00568193346377,0.000475278433683,0.00089102469356,4.65963851713e-222
44.0,1.0,1.0,0.000779427115857,0.937538446831,0.00805453296018,9.22676291031e-23,0.000202089249131,0.0520610026281,0.000163424719507,0.00014301060163,0.0010580658942,2.01521989071e-222
45.0,7.0,7.0,0.00113078412989,0.00018433206785,1.48582228719e-05,7.33430185346e-09,0.157563384594,0.000393030353929,0.3895574549,0.447992534793,0.00316361360384,1.19585923136e-222
46.0,2.0,2.0,0.00388570820071,0.046345090059,0.937429413802,1.07881653007e-05,3.70654926935e-05,0.0121493368283,1.29409339266e-16,5.50245721255e-05,8.75728793862e-05,5.84682565399e-222
47.0,2.0,2.0,0.00273553031708,0.0146046725982,0.982579149175,6.30664832929e-78,1.49901378331e-05,6.13125486827e-05,2.91520127953e-77,4.34449048529e-06,7.32504268926e-10,6.0154357152e-222
48.0,1.0,1.0,0.0018266690252,0.942263645605,0.0513084493635,2.73258918736e-77,0.000220045561155,0.00429065386053,1.54954167355e-77,8.96143930213e-05,9.221919695e-07,1.78576890932e-222
49.0,0.0,0.0,0.999425738169,0.000115427278375,4.12877817372e-05,5.62311879091e-33,7.53339636671e-05,9.02719502516e-05,3.92325953075e-06,2.0632674346e-05,0.000227384923009,3.7375558182e-222
50.0,0.0,0.0,0.9989945513,0.000147301858819,2.73336511407e-05,9.88282280135e-23,6.18133538197e-05,8.72426692053e-05,0.000368755775534,1.74870879995e-05,0.000295514303739,1.19226191952e-222
51.0,3.0,3.0,0.00242340836457,0.000199548237953,0.000321717211094,0.995179282438,0.000150605052352,0.000884756059817,5.72625692934e-12,0.000204011608035,0.000636671022875,7.48872672833e-222
52.0,3.0,3.0,0.000295525419965,6.7368101991e-05,1.3574001168e-05,0.999169041347,2.94762508525e-05,0.000162869602639,7.2682633149e-12,2.87949111773e-05,0.000233350357612,1.32266820413e-222
53.0,7.0,7.0,0.00151460044703,8.80069936596e-05,0.000156809862247,1.90484510629e-39,0.372879252826,0.000489365299858,2.35082592923e-05,0.623650669791,0.00119778652104,7.95517563868e-222
54.0,1.0,1.0,0.00165714161736,0.887149198243,0.0356169915762,1.00971333448e-11,0.000221645398246,0.0719322543029,0.00223927039662,0.000230760074083,0.000952738381521,1.01994325768e-222
55.0,1.0,1.0,0.00257547471008,0.60512291841,0.285598703432,1.4103877735e-05,0.000398376459293,0.105239560411,1.72533220219e-16,0.000594557185092,0.00045630551478,8.86426145358e-222
56.0,1.0,1.0,0.0101893793164,0.603413887721,0.295710605188,1.07865752705e-76,0.0127645790027,0.0648918530687,5.0612805906e-75,0.0126616049083,0.000368090795049,1.15478322058e-220
57.0,2.0,2.0,0.0101036197124,0.149441554304,0.840088164371,5.9629832173e-77,5.33539374178e-05,0.000300436436795,5.61034285865e-77,1.2860054617e-05,1.11838601539e-08,4.21642116859e-222
58.0,1.0,1.0,0.00206083689171,0.845031203533,0.0765191055457,0.000728249514865,0.000242686885168,0.0745060752916,1.01463599782e-12,0.000307774493537,0.000604067843451,1.1271271893e-222
59.0,1.0,1.0,0.00152475552134,0.921059970765,0.0420828712504,1.33698943579e-77,0.000204529993184,0.034780961875,1.17596906096e-77,0.000197594332919,0.000149316262317,9.27607102341e-223
60.0,0.0,0.0,0.99983668151,3.55541388198e-05,9.51424639982e-05,4.31777549153e-77,3.17415424823e-05,4.76241409125e-08,2.83032185691e-77,8.32715230153e-07,5.59906265155e-12,5.60031631031e-222
61.0,2.0,2.0,0.00381326088732,0.0303788691175,0.965399698884,7.51354218219e-78,2.13228464684e-05,0.000376066418456,2.97522288783e-77,1.07442262334e-05,3.76203970114e-08,3.27180822628e-222
62.0,4.0,4.0,0.000479821682527,9.94931865215e-05,1.0827813637e-05,7.02013621851e-35,0.882258918887,0.000559766038002,7.76939956778e-06,0.115880724466,0.000702678526924,3.43367272131e-221
63.0,2.0,1.0,0.000953481855049,0.954737942499,0.0185106640524,2.06337956511e-77,0.000192206450528,0.0253457198604,6.44181676844e-78,0.000147862811233,0.000112122471235,1.41849934985e-222
64.0,1.0,1.0,0.0017985266978,0.882282305336,0.0393036384653,8.51972389923e-17,0.000231974110095,0.0727225201509,0.0025120174063,0.000234968957949,0.000914048875451,1.11237145371e-222
65.0,1.0,1.0,0.00155824918044,0.92451096342,0.0439747101874,1.39425571291e-77,0.000205719157354,0.0294648286905,1.20283270051e-77,0.000187706215386,9.78231490776e-05,9.62655757093e-223
66.0,7.0,7.0,0.00291499317966,0.00269221386028,0.00848748776327,5.61198424524e-77,0.0791988423719,0.0102128473144,2.28640692541e-75,0.896340580136,0.000153035374788,2.73291167155e-221
67.0,1.0,1.0,0.000300973895325,0.965024115382,0.00333585743008,7.87008355457e-17,0.000216366438454,0.0306180257972,1.76107358236e-78,0.000127100764969,0.000377560292232,1.01310253702e-221
68.0,1.0,1.0,0.00039376724284,0.952392769906,0.00263790228916,1.51628668154e-35,0.00022850657182,0.0431214099968,1.23464260919e-07,0.000112027655293,0.00111349287334,8.7513334429e-222
69.0,2.0,1.0,0.00291445803126,0.583662974759,0.277150056702,1.42313213004e-30,0.000551163460992,0.134296432754,5.79342964277e-05,0.000636305666037,0.000730674330204,2.90145934792e-221
70.0,3.0,3.0,0.00534929667048,0.000515557685831,0.000569082795103,0.989424146338,0.00032947829236,0.00190427599939,6.04575658977e-13,0.000424320159438,0.00148384205861,1.28743054709e-221
71.0,2.0,2.0,0.00285263091165,0.0202140692115,0.976591139339,5.5517526322e-78,1.84638139501e-05,0.000314039459772,2.54743971633e-77,9.62958153377e-06,2.76824780043e-08,5.04058157135e-222
72.0,1.0,1.0,0.00251369735118,0.779178513081,0.151036770909,2.13923504022e-12,0.00028642993592,0.0663348526112,2.74384856196e-77,0.000375206536702,0.000274529573008,1.93079470637e-222
73.0,3.0,3.0,0.000315681873129,5.58343023288e-05,1.72474441142e-05,0.999211688535,2.58678686253e-05,0.000151171399446,1.08825463135e-10,2.74155583917e-05,0.000195092909981,9.50009104345e-223
74.0,2.0,2.0,0.0104510529216,0.18047442153,0.80848843117,6.62973912246e-77,6.0989757978e-05,0.000508119829036,5.39346386555e-77,1.69501512295e-05,3.46394451456e-08,4.51672590815e-222
75.0,7.0,4.0,0.00241735569871,0.000387054773227,0.000106107314648,3.91582271453e-77,0.511817387349,0.000140825258382,2.41862202859e-75,0.48508439986,4.68697459931e-05,2.56981537743e-222
76.0,4.0,4.0,0.000879006288121,0.000102112125289,2.66748928568e-05,3.24925357463e-32,0.857196586458,0.000640088206064,8.02408304926e-05,0.140451795913,0.000623495286094,1.24693465694e-221
77.0,0.0,0.0,0.996671831616,0.0007322212159,7.05452534334e-06,1.09320473017e-07,0.000143626720483,0.000196027099936,0.000421817058035,2.8226394568e-05,0.0017990860492,2.96093804196e-222
78.0,2.0,2.0,0.0088185160425,0.116383454462,0.874363146295,3.72293658014e-77,4.40365725999e-05,0.00037747697762,5.00752280519e-77,1.33477978424e-05,2.18527952204e-08,3.06791366325e-222
79.0,7.0,7.0,0.00550294779496,0.00988178808355,0.00558388579659,2.91202676102e-76,0.138495167526,0.00646029356587,2.81707696652e-75,0.83403646172,3.9455513288e-05,2.07621400837e-221
80.0,4.0,7.0,0.00176505465253,6.64322131289e-05,0.000200501572037,1.02561135895e-12,0.176807728698,0.000314383789598,1.99150531653e-74,0.820427746281,0.000418152793016,4.4781510486e-222
81.0,1.0,1.0,0.00715093535372,0.518220969222,0.100846493243,1.02641800653e-29,0.0114238711151,0.309754322251,0.00391582902712,0.014906329228,0.0337812505601,9.91745287919e-221
82.0,5.0,5.0,0.000809740142858,0.0417931770321,0.0187238475832,7.7805050316e-15,0.000241122368984,0.928773652098,0.00835706513672,0.000564655780528,0.000736739857808,3.19672606277e-222
83.0,4.0,7.0,0.00133836712129,0.0111599241703,0.000319497833294,2.99734119526e-21,0.14835652159,0.0285117966427,0.0158123136179,0.788336687777,0.00616489124784,1.06603997495e-220
84.0,6.0,7.0,0.00138484474836,0.000363835857483,2.2342729512e-05,1.14784385707e-38,0.487786560004,0.000613648353302,1.00425890076e-05,0.505524589517,0.00429413620106,3.42513138365e-222
85.0,3.0,3.0,0.00100160288746,5.76942974168e-05,0.000291951530668,0.997680611653,8.67290489398e-05,0.000486340877743,7.0034079922e-10,0.000130604205409,0.000264464798984,1.7962151427e-221
86.0,5.0,5.0,0.000943644170427,0.106420183392,0.0138136855286,5.73729377181e-15,0.000360230551511,0.877293670307,3.48200084878e-77,0.000702271333295,0.000466314716661,3.45984364244e-222
87.0,4.0,7.0,0.0023330486108,0.0105088720474,0.00069316889981,5.88263119282e-29,0.135770703982,0.0274184672648,0.00110662839379,0.817954436792,0.00421467400894,3.91058243015e-221
88.0,0.0,1.0,0.216970967802,0.43564077758,0.0558678993214,8.16019588232e-74,0.260272634568,0.000202239976066,2.67406884868e-73,0.031024306995,2.1173757584e-05,5.561262232e-219
89.0,4.0,4.0,0.000974220040928,2.04594383076e-05,0.000353891670483,4.20962653444e-13,0.788409850058,0.000672744911836,0.167533038291,0.0418276789097,0.000208116679083,4.92565498443e-221
90.0,2.0,1.0,0.00544468084914,0.85755181785,0.074907071296,1.77684392172e-37,0.000282227568165,0.0589784772119,1.36452843735e-07,0.000122719065105,0.00271286970638,1.5539086091e-220
91.0,1.0,1.0,0.00055924328736,0.973711745925,0.0083507058376,3.83115707708e-77,0.000203403254183,0.0169986334541,3.49121780418e-78,0.000114495782505,6.17724592654e-05,4.01204298818e-222
92.0,0.0,0.0,0.99789695101,0.000142764228549,3.60519251991e-05,5.34855614659e-10,6.52903101986e-05,0.000101536156782,0.00140213327204,2.13846974176e-05,0.000333887865124,1.45832084165e-222
93.0,7.0,7.0,0.00176597732395,0.000168371285782,2.90210202152e-05,4.63166501291e-23,0.168112142717,0.000401072043504,0.33882260407,0.488324200921,0.00237661061874,9.82996008761e-223
94.0,1.0,6.0,0.000494546892195,2.12165198576e-05,2.6174225423e-05,9.29235652859e-18,0.0436250616962,0.000110229667363,0.781178776963,0.174173449797,0.000370544238899,6.14909116847e-223
95.0,8.0,8.0,5.06813917408e-05,0.000384788937805,7.75626786382e-06,4.64058358395e-06,0.000150364170073,0.000202832630485,0.000124144515886,0.000312774450121,0.998762017052,6.1414532307e-223
96.0,4.0,6.0,0.000718365143617,6.83007705608e-05,1.27615194795e-05,3.31970035235e-17,0.0676888411928,0.000172000917151,0.719937557285,0.21036348881,0.00103868436159,3.75630631113e-223
97.0,2.0,1.0,0.00304031729452,0.665895571231,0.209946680731,1.38921542022e-30,0.000465822076293,0.11934108084,5.22110166016e-05,0.000524613251284,0.000733703558986,1.19590606313e-221
98.0,4.0,4.0,0.00137578530936,9.30035798188e-05,5.78347235557e-05,2.60526376984e-35,0.838147538291,0.000664032655885,2.71872422746e-05,0.159160161275,0.000474456923358,7.03603005736e-222
99.0,3.0,3.0,0.00123165263168,7.79798557467e-05,0.000263848911151,0.997295960561,9.1659330041e-05,0.000548987803217,7.49995254549e-08,0.000133491370356,0.000356344536932,1.08035015227e-221
100.0,1.0,1.0,0.00306847941708,0.72265426799,0.166041415905,2.46346822423e-33,0.000417379005248,0.106658840823,1.10030828983e-05,0.000447474873785,0.000701138902491,7.01231495122e-222
101.0,6.0,7.0,0.00122677652188,0.00033702681958,2.24199494014e-05,1.33574075667e-22,0.434384823821,0.000655648965524,0.0339061454828,0.52420156989,0.00526558854968,2.69882375594e-222
102.0,1.0,1.0,0.000992099567657,0.756459736386,0.00168787161776,2.42109961985e-10,0.005008551868,0.133354972641,0.0308632774509,0.00374699503085,0.0678864951956,3.74390129405e-221
