inst_index,actual_class,predicted_class,proba_Spare_Time/TV,proba_Grooming,proba_Toileting,proba_Sleeping,proba_Breakfast,proba_Showering,proba_Snack,proba_Lunch,proba_Leaving,proba_Dinner
55.0,2.0,0.0,0.699449678817,0.073867405724,0.036725290299,0.00360728097989,0.033621171676,0.0160446319842,0.0330022716345,0.00216511730849,0.0999513142619,0.00156583731462
56.0,2.0,0.0,0.696139962954,0.0738511094382,0.0365067573172,0.00362881230814,0.0336548297543,0.0171126372784,0.0331439430829,0.00214771558792,0.102185008299,0.00162922397989
57.0,2.0,0.0,0.465558929155,0.0511942519849,0.0275124395065,0.000765632815956,0.182377877094,0.0572725255337,0.157572563901,0.00597406499027,0.0458340617021,0.00593765331753
58.0,2.0,0.0,0.465558929155,0.0511942519849,0.0275124395065,0.000765632815956,0.182377877094,0.0572725255337,0.157572563901,0.00597406499027,0.0458340617021,0.00593765331753
59.0,2.0,0.0,0.699449678817,0.073867405724,0.036725290299,0.00360728097989,0.033621171676,0.0160446319842,0.0330022716345,0.00216511730849,0.0999513142619,0.00156583731462
60.0,2.0,0.0,0.699449678817,0.073867405724,0.036725290299,0.00360728097989,0.033621171676,0.0160446319842,0.0330022716345,0.00216511730849,0.0999513142619,0.00156583731462
61.0,2.0,0.0,0.318782272877,0.136450025929,0.0554529254597,0.065801811866,0.0213055972979,0.207705801627,0.0378918798257,0.000110784697957,0.155270382315,0.00122851810546
62.0,2.0,0.0,0.318782272877,0.136450025929,0.0554529254597,0.065801811866,0.0213055972979,0.207705801627,0.0378918798257,0.000110784697957,0.155270382315,0.00122851810546
63.0,1.0,2.0,0.000128029122438,0.0260497297663,0.958640603176,0.000553740727124,0.000197751288194,0.0133858781262,7.8638650495e-06,3.6561059171e-06,2.00676193633e-05,0.00101268020306
64.0,1.0,0.0,0.705795489592,0.0741557935224,0.0372184152186,0.00359162311205,0.0335571072389,0.0134533124835,0.0326498474651,0.00216708730083,0.0961065146638,0.00130480940287
65.0,1.0,0.0,0.696187496124,0.0741454809774,0.0365770780455,0.00365823354437,0.0336755924598,0.0163311908893,0.033089426837,0.00211635972034,0.102748602171,0.00147053923153
66.0,1.0,1.0,0.00102805884603,0.83645168292,0.162268540835,0.000231516695207,1.8355904545e-05,5.15746382151e-74,1.43838003801e-06,4.04984225317e-07,1.43434722051e-09,8.6793585138e-76
67.0,1.0,0.0,0.312311116231,0.134202942178,0.0542563647246,0.0650788818653,0.0210030727781,0.218120347888,0.0374040513201,0.000107520910421,0.156259804722,0.00125589738252
68.0,1.0,0.0,0.31883498018,0.136388097311,0.0554576268822,0.0657315933229,0.021319003189,0.207791418472,0.0378422469331,0.000110132679791,0.155298482762,0.00122641826822
69.0,1.0,0.0,0.699517341303,0.0738288162123,0.0367258846976,0.00360318440749,0.0336400191882,0.0160501446435,0.0329567827151,0.00215222697724,0.0999625461583,0.00156305369712
70.0,1.0,0.0,0.699517341303,0.0738288162123,0.0367258846976,0.00360318440749,0.0336400191882,0.0160501446435,0.0329567827151,0.00215222697724,0.0999625461583,0.00156305369712
71.0,1.0,1.0,0.00132549838596,0.908606278117,0.0317669493887,0.000488360998554,0.000605671115796,0.0554341372123,0.000379938468292,1.57716801711e-05,0.000328956630351,0.00104843800308
72.0,1.0,0.0,0.314825700333,0.135897583512,0.0547992362619,0.0662118282059,0.0211739745358,0.209769814414,0.0376962225553,0.000107446953167,0.158373424362,0.00114476886694
73.0,3.0,3.0,0.030378002819,0.00205496461014,0.202727109044,0.764839792546,1.30480591085e-07,8.08567965869e-71,1.86326460753e-10,3.13922899508e-10,5.24452503784e-72,4.43443416164e-72
74.0,1.0,0.0,0.31251144396,0.133956560451,0.0542737389652,0.0647997600366,0.0210557102058,0.218473430496,0.037207528409,0.000105005979393,0.156369533316,0.00124728818079
75.0,3.0,1.0,0.00128778030701,0.953834212266,0.0438723100004,0.000479422827312,0.000334080617945,1.96868036283e-07,0.000143847717451,7.47247104974e-06,4.06768453337e-05,7.92395220216e-11
76.0,3.0,0.0,0.31251144396,0.133956560451,0.0542737389652,0.0647997600366,0.0210557102058,0.218473430496,0.037207528409,0.000105005979393,0.156369533316,0.00124728818079
77.0,3.0,3.0,0.00644831486584,0.000336745854658,0.000257958562433,0.983786610634,0.000220084714352,0.0078005386648,9.35652301982e-05,4.69879208685e-07,0.000793947748281,0.000261763845996
78.0,3.0,0.0,0.33627073679,0.139588272291,0.058559545633,0.0650714741657,0.0226703038675,0.183740696665,0.0368712150935,9.01006600763e-05,0.156148050179,0.000989604655698
79.0,4.0,0.0,0.702246661248,0.072225670967,0.0367497975878,0.00343466318331,0.0344487402068,0.0162629105543,0.031105947146,0.00167422549319,0.100401771856,0.00144961175746
80.0,4.0,0.0,0.702246661248,0.072225670967,0.0367497975878,0.00343466318331,0.0344487402068,0.0162629105543,0.031105947146,0.00167422549319,0.100401771856,0.00144961175746
81.0,4.0,0.0,0.469613213621,0.0502912441791,0.027659941314,0.000732414885399,0.187743580413,0.0583239981444,0.149215052631,0.00464124934824,0.046256594165,0.00552271129935
82.0,4.0,4.0,0.000723609356694,2.17061671971e-05,4.38674806567e-05,1.99203044042e-05,0.825208323406,0.00291372983003,0.127679961414,0.00178073015851,0.00629273775665,0.0353154141252
83.0,4.0,4.0,0.000723609356694,2.17061671971e-05,4.38674806567e-05,1.99203044042e-05,0.825208323406,0.00291372983003,0.127679961414,0.00178073015851,0.00629273775665,0.0353154141252
84.0,4.0,4.0,0.000703550517371,2.12894105317e-05,4.24111650683e-05,1.98025792954e-05,0.816411334195,0.00365478157576,0.127482943553,0.00172377430872,0.00659562506633,0.0433444876294
85.0,4.0,0.0,0.478435283449,0.0524526927885,0.0285255888813,0.000781999758764,0.190693620523,0.0430086608714,0.150794403333,0.004487194813,0.0478080016587,0.00301255392387
86.0,4.0,0.0,0.314447915023,0.131632120621,0.0544486528616,0.0621758793348,0.0215763393065,0.221681478362,0.0353802809128,8.36243519481e-05,0.157406686757,0.00116702247038
87.0,2.0,0.0,0.314447915023,0.131632120621,0.0544486528616,0.0621758793348,0.0215763393065,0.221681478362,0.0353802809128,8.36243519481e-05,0.157406686757,0.00116702247038
88.0,2.0,2.0,0.000128141230328,0.0259724795992,0.958003416362,0.000552442382277,0.000204959427679,0.0142945341231,7.55292431842e-06,2.73441756362e-06,2.17830913753e-05,0.000811956442512
89.0,2.0,0.0,0.469703643744,0.0502694308861,0.0276631723849,0.000731630338181,0.187872438012,0.0583469113055,0.149020507711,0.00461334122708,0.0462658711199,0.00551305327121
90.0,2.0,0.0,0.460333062891,0.0494895402941,0.0269926178161,0.000725798507145,0.186235909036,0.068832924934,0.148743612048,0.00453060160979,0.0475854146941,0.00653051816974
91.0,2.0,0.0,0.702310586312,0.072187015107,0.0367503594243,0.00343063575211,0.0344688846291,0.016267648037,0.0310622379848,0.00166398933561,0.100411713617,0.00144692980122
92.0,2.0,0.0,0.702310586312,0.072187015107,0.0367503594243,0.00343063575211,0.0344688846291,0.016267648037,0.0310622379848,0.00166398933561,0.100411713617,0.00144692980122
93.0,1.0,0.0,0.314499710392,0.131571352606,0.0544535003095,0.0621075252617,0.0215905547469,0.221762271584,0.0353331599379,8.31190461039e-05,0.15743385787,0.00116494824591
94.0,1.0,0.0,0.314499710392,0.131571352606,0.0544535003095,0.0621075252617,0.0215905547469,0.221762271584,0.0353331599379,8.31190461039e-05,0.15743385787,0.00116494824591
95.0,1.0,1.0,0.00125650598184,0.935878564125,0.0622404009679,0.00039975812053,0.000173024817391,2.1378306617e-13,4.53712021626e-05,2.90390195627e-06,3.47088322936e-06,1.07785601768e-76
96.0,1.0,0.0,0.70237442692,0.0721483586203,0.0367509207049,0.00342661008017,0.0344890606422,0.0162723669819,0.031018570822,0.00165380949388,0.100421625385,0.00144425035017
97.0,1.0,0.0,0.70237442692,0.0721483586203,0.0367509207049,0.00342661008017,0.0344890606422,0.0162723669819,0.031018570822,0.00165380949388,0.100421625385,0.00144425035017
98.0,1.0,1.0,0.000870609167688,0.710292208658,0.288692326135,0.00014038004389,4.27183613553e-06,1.91005342184e-73,1.32828726276e-07,7.13218750979e-08,8.71018244313e-12,2.92950170997e-75
99.0,1.0,0.0,0.321165441148,0.133711776817,0.0556736734248,0.0627111835115,0.0219272750522,0.21134502348,0.0357311117505,8.48997195114e-05,0.156512773821,0.00113684127545
100.0,1.0,0.0,0.321193166123,0.133681453189,0.0556763939272,0.0626752776239,0.0219346241771,0.211384364316,0.0357073592171,8.46420192017e-05,0.156526888155,0.00113583125178
101.0,1.0,1.0,0.00131583626086,0.894345741534,0.0313154968165,0.000479540398044,0.000627516633167,0.0701081613692,0.000365018983016,1.17068500786e-05,0.000362067342874,0.00106891381232
102.0,1.0,0.0,0.699112551551,0.0720936100446,0.0365326998768,0.00344300634606,0.0345437277643,0.0173605005846,0.0311078352867,0.00163047074946,0.102675671857,0.00149992593961
103.0,1.0,0.0,0.70877644927,0.0724098464057,0.0372447437889,0.00340951848584,0.034434438342,0.0136455271956,0.0306648807604,0.00164994457956,0.0965623677347,0.00120228343749
104.0,1.0,1.0,0.00137412502103,0.91383146662,0.0329541485862,0.000475255383927,0.000635696628272,0.04919693851,0.000362913513725,1.23418715072e-05,0.000328633247199,0.000828480618242
105.0,2.0,2.0,0.000128457702317,0.0253776279773,0.960350829174,0.000523081542296,0.000201895491492,0.0125354661353,7.32107710406e-06,2.76696250515e-06,1.97840364364e-05,0.000852769901534
106.0,8.0,0.0,0.31462892056,0.131419300851,0.0544655762383,0.0619383340751,0.0216261492365,0.221962955735,0.0352156001195,8.18686251847e-05,0.157501522157,0.0011597724028
107.0,8.0,0.0,0.33657768386,0.139278623838,0.0585908565458,0.0647200851261,0.0227471843933,0.184091116864,0.0366294984349,8.74173302119e-05,0.156296612742,0.000980920866036
108.0,8.0,8.0,2.49318604362e-06,3.43242412501e-07,9.53711392082e-07,9.16882816381e-05,0.000154559724996,0.000378520937949,2.01707074835e-05,1.17188891796e-06,0.998423840228,0.000926258090765
109.0,8.0,8.0,2.47986626767e-06,3.40383075524e-07,9.496052532e-07,9.06506563066e-05,0.00015467404437,0.000360007177926,1.96997768281e-05,1.07187164338e-06,0.998556406261,0.000813720357032
110.0,0.0,0.0,0.709635704069,0.0718855728161,0.037252331542,0.00335564495805,0.0347098349711,0.0136970673158,0.0300858338461,0.00151810347094,0.0966875679288,0.00117233908184
111.0,0.0,0.0,0.703322001804,0.0715684637311,0.0367592792925,0.00336643997308,0.0347955260454,0.0163409179652,0.0303686050495,0.00150769042109,0.100566713289,0.00140436242894
112.0,0.0,0.0,0.315307712397,0.130631904938,0.0545301693365,0.0610542500509,0.0218143080608,0.222989859418,0.0346090845543,7.56325025648e-05,0.157854024,0.00113305474118
113.0,0.0,0.0,0.322015167718,0.132767069768,0.0557564030363,0.061648782637,0.0221563929083,0.212529634431,0.0350012595689,7.7254753064e-05,0.156942252212,0.00110578296787
114.0,0.0,0.0,0.471206282331,0.0498948209274,0.0277164419352,0.000718283040898,0.19008197934,0.0587233173526,0.145729139761,0.00416111189442,0.0464189077444,0.00534971567321
115.0,0.0,0.0,0.471206282331,0.0498948209274,0.0277164419352,0.000718283040898,0.19008197934,0.0587233173526,0.145729139761,0.00416111189442,0.0464189077444,0.00534971567321
116.0,0.0,0.0,0.703384511075,0.0715298027139,0.0367598328879,0.00336244321792,0.0348162143859,0.0163453385851,0.0303256102046,0.00149837596323,0.100576147266,0.00140172370013
117.0,0.0,0.0,0.703384511075,0.0715298027139,0.0367598328879,0.00336244321792,0.0348162143859,0.0163453385851,0.0303256102046,0.00149837596323,0.100576147266,0.00140172370013
118.0,0.0,0.0,0.461800415164,0.0491201774453,0.0270442852224,0.000712549410053,0.18842403732,0.0692761816994,0.145456687684,0.00408643596951,0.0477422672301,0.00633696285453
119.0,0.0,4.0,0.000819155789889,2.52284047593e-05,5.28381203365e-05,2.32859704428e-05,0.867794510297,0.00039380513086,0.122048292202,0.00152952968401,0.00542399091209,0.00188936348808
120.0,0.0,0.0,0.471378766968,0.0498502872571,0.0277225040452,0.000716711827195,0.19034430778,0.0587659615619,0.145343934501,0.00411058485351,0.0464363321848,0.00533060902169
121.0,0.0,0.0,0.703509283769,0.0714524808803,0.0367609388669,0.00335445527638,0.0348576884779,0.0163541235622,0.0302397466178,0.00147990251772,0.100594926034,0.00139645399834
122.0,0.0,0.0,0.703509283769,0.0714524808803,0.0367609388669,0.00335445527638,0.0348576884779,0.0163541235622,0.0302397466178,0.00147990251772,0.100594926034,0.00139645399834
123.0,0.0,0.0,0.352558119926,0.147908068422,0.0620547740173,0.0696610853773,0.0239409724064,0.139978122546,0.0371832314959,7.88503640933e-05,0.166103108549,0.000533666895797
124.0,0.0,0.0,0.322180708745,0.132584713083,0.0557727428635,0.06144445794,0.0222014975847,0.212753725639,0.0348613518908,7.58492538019e-05,0.157025127281,0.00109982571841
125.0,0.0,0.0,0.704475391996,0.0725889397139,0.0370901087148,0.00345711377917,0.0348438878576,0.0134071605828,0.0301213682501,0.00143290546012,0.101633597736,0.000949525909393
126.0,0.0,0.0,0.703695830264,0.0713364992131,0.0367625949317,0.0033424873673,0.0349201439142,0.0163671601916,0.0301112665048,0.0014525772799,0.100622871433,0.00138856890085
127.0,0.0,0.0,0.471635801908,0.049783307851,0.0277315167845,0.000714354761901,0.190738752839,0.0588292767661,0.144766938982,0.00403581601919,0.0464622400551,0.00530199403394
128.0,0.0,0.0,0.471678489797,0.0497721383617,0.0277330206601,0.00071394305945,0.190804893809,0.0588397901121,0.144670545286,0.00402342682876,0.0464665345054,0.00529721758035
129.0,0.0,0.0,0.700395161564,0.0713012728174,0.0365440346528,0.0033603359874,0.034965513605,0.0174589003493,0.0302189139502,0.00143640892388,0.102876050744,0.00144340740595
130.0,0.0,0.0,0.997933064153,0.000288348763297,0.000234884340128,0.00142485933906,9.73012005002e-05,1.86307668613e-13,1.08863476141e-05,1.76975793393e-06,8.88609800674e-06,2.32180039785e-16
131.0,0.0,0.0,0.76688736361,0.0815409038786,0.0466585308741,0.00377682514771,0.0301220811628,8.4888926984e-05,0.0221837847938,0.00113765521415,0.0476067549016,1.21149062942e-06
132.0,0.0,0.0,0.462386546557,0.0489661449909,0.0270647087066,0.000707091002504,0.189335709995,0.0694502177242,0.144112372444,0.00391508521897,0.0478042722116,0.00625785114961
133.0,1.0,0.0,0.459898321529,0.0491145029011,0.0269362626247,0.000716526207521,0.189514494179,0.0706344366383,0.144383971679,0.00382321605842,0.0491061335958,0.00587213458746
134.0,1.0,0.0,0.700549183719,0.0712046271327,0.0365453903789,0.00335040738845,0.0350178263722,0.0174703140775,0.0301117995664,0.00141424557893,0.102899609755,0.00143659603038
135.0,1.0,0.0,0.700549183719,0.0712046271327,0.0365453903789,0.00335040738845,0.0350178263722,0.0174703140775,0.0301117995664,0.00141424557893,0.102899609755,0.00143659603038
136.0,1.0,0.0,0.462469421459,0.0489440498975,0.0270675860794,0.000706311167415,0.189466464833,0.0694746732025,0.143920771929,0.00389113552044,0.0478130072241,0.00624657868783
137.0,1.0,0.0,0.471890808045,0.0497161152431,0.0277404332043,0.000711997457872,0.191134345995,0.0588918088506,0.144190925604,0.00396225840265,0.0464878734177,0.00527343378021
138.0,1.0,0.0,0.7101999649,0.0715360462479,0.0372573452905,0.00331985460771,0.0348967212777,0.0137298413644,0.0297039654771,0.00143555402537,0.096768115345,0.00115259146382
139.0,1.0,0.0,0.700580011901,0.0711853232975,0.0365456789283,0.00334831694583,0.0350283774284,0.0174725946669,0.0300903275159,0.00140983074745,0.102904306888,0.00143523168065
140.0,1.0,0.0,0.471933157516,0.0497049102453,0.0277419209924,0.000711585760355,0.191200680227,0.0589021904914,0.144094696362,0.00395007012766,0.0464921217713,0.00526866650615
141.0,1.0,0.0,0.640400868376,0.072895766225,0.0537115070195,0.000974056286297,0.145883591189,2.54693612016e-07,0.0756888500401,0.0026701458463,0.00777495984129,4.82715158634e-10
142.0,1.0,0.0,0.700580011901,0.0711853232975,0.0365456789283,0.00334831694583,0.0350283774284,0.0174725946669,0.0300903275159,0.00140983074745,0.102904306888,0.00143523168065
143.0,1.0,0.0,0.704005116719,0.0711432018866,0.0367653478488,0.00332257855247,0.0350248912065,0.0163885115542,0.0298979737149,0.00140804522861,0.10066885405,0.00137547923942
144.0,2.0,2.0,0.000128718567042,0.0255631705629,0.955312630979,0.000533400765819,0.000210131335315,0.0172243792085,7.36905018005e-06,2.34920419727e-06,2.23724623632e-05,0.000995477864502
145.0,2.0,1.0,0.00138804021223,0.958830783296,0.0371278956253,0.000498040273645,0.000555699021013,0.00112034539772,0.000272058998329,8.30425136679e-06,0.000194571351408,4.26157309376e-06
146.0,2.0,0.0,0.710324432052,0.0714583744655,0.0372584542606,0.00331192176497,0.0349386097342,0.0137369505406,0.0296195630498,0.00141776903029,0.0967856980799,0.00114822702223
147.0,2.0,0.0,0.704005116719,0.0711432018866,0.0367653478488,0.00332257855247,0.0350248912065,0.0163885115542,0.0298979737149,0.00140804522861,0.10066885405,0.00137547923942
148.0,2.0,0.0,0.4720596859,0.0496712025435,0.0277463240779,0.000710425819582,0.191398715494,0.0589330608567,0.143807466329,0.00391388470597,0.0465048098434,0.00525442442968
149.0,2.0,0.0,0.472101809919,0.0496599740261,0.0277478011603,0.000710014131113,0.191465179114,0.058943354509,0.143711347474,0.00390182884456,0.0465090274694,0.00524966335231
150.0,0.0,0.0,0.70403600395,0.0711238933715,0.0367656374108,0.00332050251913,0.0350354645046,0.0163906306223,0.0298766351641,0.00140364438701,0.100673417496,0.00137417057541
